permit id,address,description,category,value,issue date,location
6339555,1219 E MARION ST,"Establish use as congregate residence and construct boarding house and occupy, per plan.",MULTIFAMILY,1508254,2014-05-22 00:00:00,"{'latitude': '47.6102238', 'longitude': '-122.31584809', 'needs_recoding': False}"
6382977,1611 NW 65TH ST,"Construct new duplex this permit, per plan (Establish use as townhouses and single family residence and Construct 1 new duplex with attached garage and 1 new single family residence with attached garage/review and processing for 2 A/P's under 6382977).",SINGLE FAMILY / DUPLEX,338486,2014-05-22 00:00:00,"{'latitude': '47.6758089', 'longitude': '-122.37832158', 'needs_recoding': False}"
6390510,1609 NW 65TH ST,"Construct new single family residence this permit, per plan (Establish use as townhouses and single family residence and Construct 1 new duplex with attached garage and 1 new single family residence with attached garage/review and processing for 2 A/P's under 6382977).",SINGLE FAMILY / DUPLEX,271781,2014-05-22 00:00:00,"{'latitude': '47.67571787', 'longitude': '-122.37831062', 'needs_recoding': False}"
6325848,721 E PINE ST,"Establish uses as restaurant, retail, automotive and apartments with below grade parking. Construct mixed use building with underground garage, and occupy per plan.",MULTIFAMILY,9834485,2014-05-22 00:00:00,"{'latitude': '47.61508327', 'longitude': '-122.32244066', 'needs_recoding': False}"
6391539,1215 NE 100TH ST,Establish use as and construct one new single family residence per plan.,SINGLE FAMILY / DUPLEX,218800,2014-05-23 00:00:00,"{'latitude': '47.70108161', 'longitude': '-122.31424918', 'needs_recoding': False}"
6391375,2611 NW 65TH ST,"Establish use as rowhouses, construct duplex with surface parking, and occupy, per plan.",SINGLE FAMILY / DUPLEX,167320,2014-05-23 00:00:00,"{'latitude': '47.67575882', 'longitude': '-122.39073132', 'needs_recoding': False}"
6356501,214 NW 140TH ST,"Establish use as and construct single family residence with attached garage, per plan",SINGLE FAMILY / DUPLEX,256793,2014-05-23 00:00:00,"{'latitude': '47.73069775', 'longitude': '-122.36046329', 'needs_recoding': False}"
6378522,515 HARVARD AVE E,"Establish use as apartments and retail and Construct new mixed use building with below-grade parking, occupy per plan.",MULTIFAMILY,10250311,2014-05-24 00:00:00,"{'latitude': '47.62366408', 'longitude': '-122.32230696', 'needs_recoding': False}"
6398274,3309 E VALLEY ST,"Establish use as and construct single family residence with attached garage and occupy, per plan",SINGLE FAMILY / DUPLEX,482470,2014-05-27 00:00:00,"{'latitude': '47.62585594', 'longitude': '-122.28908021', 'needs_recoding': False}"
6397726,8052 FAIRWAY DR NE,"Establish use and construct single family residence with attached garage per plans, partial foundation to remain.",SINGLE FAMILY / DUPLEX,457918,2014-05-27 00:00:00,"{'latitude': '47.68778751', 'longitude': '-122.277295', 'needs_recoding': False}"
6358800,923 29TH AVE S,Construct East duplex with one attached garage and occupy per plan (Establish use as townhouse and single family residence with attached garages and surface parking and Construct duplex and 3 single family residences/review & process 4 AP's under 6358800).,SINGLE FAMILY / DUPLEX,413305,2014-05-27 00:00:00,"{'latitude': '47.59385024', 'longitude': '-122.29569774', 'needs_recoding': False}"
6401504,921 29TH AVE S,Construct Southwest SFR with one attached garage and occupy per plan(Establish use as single family residence with attached garages and surface parking and Construct duplex and 3 single family residences/review & process 4 AP's under 6358800).,SINGLE FAMILY / DUPLEX,215314,2014-05-27 00:00:00,"{'latitude': '47.59378762', 'longitude': '-122.29590288', 'needs_recoding': False}"
6401506,917 29TH AVE S,Construct Northwest SFR with one attached garage and occupy per plan (Establish use as townhouse and single family residence with attached garages and surface parking and Construct duplex and 3 single family residences/review & process 4 AP's under 6358800).,SINGLE FAMILY / DUPLEX,215314,2014-05-27 00:00:00,"{'latitude': '47.59388041', 'longitude': '-122.29590549', 'needs_recoding': False}"
6401505,919 29TH AVE S,Construct West Middle SFR with one attached garage and occupy per plan (Establish use as townhouse and single family residence with attached garages and surface parking and Construct duplex and 3 single family residences/review & process 4 AP's under 6358800).,SINGLE FAMILY / DUPLEX,201481,2014-05-27 00:00:00,"{'latitude': '47.5938333', 'longitude': '-122.29590416', 'needs_recoding': False}"
6396623,1831 S BENNETT ST,Establish use and construct single family dwelling with attached garage per plan,SINGLE FAMILY / DUPLEX,462436,2014-05-28 00:00:00,"{'latitude': '47.554512', 'longitude': '-122.3091694', 'needs_recoding': False}"
6402837,3200 40TH AVE W,"Establish use and construct one single family dwelling with attached garage, per plan.",SINGLE FAMILY / DUPLEX,559744,2014-05-30 00:00:00,"{'latitude': '47.64879332', 'longitude': '-122.40762351', 'needs_recoding': False}"
6371438,2207 15TH AVE S,Construct west townhouse structure per plan (Establish use as and construct 2 townhouse structures with surface parking/review and processing for 2 A/P's under 6371438).,MULTIFAMILY,553817,2014-05-30 00:00:00,"{'latitude': '47.58341245', 'longitude': '-122.31387233', 'needs_recoding': False}"
6396273,2207 15TH AVE S,Construct east townhouse structure per plan (Establish use as and construct 2 townhouse structures with surface parking/review and processing for 2 A/P's under 6371438).,MULTIFAMILY,553817,2014-05-30 00:00:00,"{'latitude': '47.58341245', 'longitude': '-122.31387233', 'needs_recoding': False}"
6363679,1835 S BENNETT ST,Establish use and construct single family residence with attached garage per plan.,SINGLE FAMILY / DUPLEX,369000,2014-05-30 00:00:00,"{'latitude': '47.55451339', 'longitude': '-122.30903451', 'needs_recoding': False}"
6371873,801 S ORCAS ST,"Construct 3-unit rowhouse structure (north bldg. units 1, 2 & 3) this permit.[Establish use and construct 3 unit and 2 unit rowhouses in per plan. Surface parking provided]. Demolition of existing dwelling and accessory structures by separate permit. Process & routing for (2) A/P's w/ 6371873",MULTIFAMILY,433963,2014-05-30 00:00:00,"{'latitude': '47.55025614', 'longitude': '-122.32299786', 'needs_recoding': False}"
6387695,5804 PADILLA PL S,Construct 2-unit rowhouse duplex (south bldg.units 4 & 5) this permit.[Establish use and construct 3 unit and 2 unit rowhouses  per plan. Surface parking provided]. Demolition of existing dwelling and accessory structures by separate permit. Process & routing for (2) A/P's w/ 6371873,MULTIFAMILY,289291,2014-05-30 00:00:00,"{'latitude': '47.55020882', 'longitude': '-122.32308599', 'needs_recoding': False}"
6374263,7346 7TH AVE SW,"Estalbish use as and construct new single family residence with attached garage, and occupy, per plan.",SINGLE FAMILY / DUPLEX,325257,2014-05-30 00:00:00,"{'latitude': '47.53544103', 'longitude': '-122.34429201', 'needs_recoding': False}"
6367473,4750 ROOSEVELT WAY NE,"Establish use as retail and residential, construct mixed use building with below-grade parking garage, and occupy, per plans.",MULTIFAMILY,8093190,2014-05-30 00:00:00,"{'latitude': '47.66461107', 'longitude': '-122.31718245', 'needs_recoding': False}"
6244005,5802 ROOSEVELT WAY NE,Construct west duplex(Establish use and construct one new 2-unit and one  3-unit townhouse structures with garages per plans. (Review & Process for 2 AP's under #6244005),MULTIFAMILY,308783,2014-05-30 00:00:00,"{'latitude': '47.67090378', 'longitude': '-122.31705509', 'needs_recoding': False}"
6246943,5798 ROOSEVELT WAY NE,Construct East Triplex ( Establish use and construct new new 2 unit and one 3-unit townhouse structures with garages per plan. ( Review and Process 2 Ap's under AP# 6244005,MULTIFAMILY,468693,2014-05-30 00:00:00,"{'latitude': '47.67090125', 'longitude': '-122.31692517', 'needs_recoding': False}"
6244008,5720 ROOSEVELT WAY NE,Construct West Townhouse per plan ( Establish use as townhouses and construct a 3 unit and a 2 unit townhouse structures. Review and processing done under A/P 6244008),MULTIFAMILY,468693,2014-05-30 00:00:00,"{'latitude': '47.67067197', 'longitude': '-122.3170737', 'needs_recoding': False}"
6246188,5728 ROOSEVELT WAY NE,Construct East Townhouse per plan (this Permit) ( Establish use as townhouses and construct a 3 unit and a 2 unit townhouse structures.  Reviw and processing done under A/P 6244008),MULTIFAMILY,308783,2014-05-30 00:00:00,"{'latitude': '47.67077493', 'longitude': '-122.31693568', 'needs_recoding': False}"
6400179,4609 SW MONROE ST,"Establish use as and Construct new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,319981,2014-06-02 00:00:00,"{'latitude': '47.53144759', 'longitude': '-122.39198455', 'needs_recoding': False}"
6393438,204 26TH AVE E,"[Construct three unit townhome (this permit), one 2-unit townhome and one single family dwelling. Surface parking provided, all per plan.] Project includes demo of existing duplex structure.",SINGLE FAMILY / DUPLEX,328508,2014-06-02 00:00:00,"{'latitude': '47.6205197', 'longitude': '-122.2980577', 'needs_recoding': False}"
6367576,206 26TH AVE E,"[Construct one single family dwelling (this permit), one 2-unit and one 3-unit townhome structure. Surface parking provided, all per plan.] Project includes demo of existing duplex structure.",SINGLE FAMILY / DUPLEX,206342,2014-06-02 00:00:00,"{'latitude': '47.62045998', 'longitude': '-122.29833028', 'needs_recoding': False}"
6393439,208 26TH AVE E,"[Construct one 2-unit townhome (this permit), one 3-unit townhome structure and one single family dwelling. Surface parking provided, all per plan.] Project includes demo of existing duplex structure.",SINGLE FAMILY / DUPLEX,371924,2014-06-02 00:00:00,"{'latitude': '47.62053298', 'longitude': '-122.29832727', 'needs_recoding': False}"
6418760,3016 64TH AVE SW,"Remove and replace garage accessory to existing single family residence, subject to field inspection (STFI).",SINGLE FAMILY / DUPLEX,20000,2014-06-04 00:00:00,"{'latitude': '47.57746136', 'longitude': '-122.41432997', 'needs_recoding': False}"
6407444,8313 CALIFORNIA AVE SW,"Establish use as and construct single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,380100,2014-06-04 00:00:00,"{'latitude': '47.52889702', 'longitude': '-122.38771444', 'needs_recoding': False}"
6410166,4846 DELRIDGE WAY SW,"Construct east duplex, per plan. Establish use as townhouses and construct (2) new duplex townhouse structures with surface parking. Review and processing for 2 AP's under 6370726.",MULTIFAMILY,390052,2014-06-04 00:00:00,"{'latitude': '47.55796819', 'longitude': '-122.36242608', 'needs_recoding': False}"
6370726,4844 DELRIDGE WAY SW,"Construct west duplex, per plan (Establish use as townhouses and construct (2) new duplex townhouse structures with surface parking. Review and processing for 2 AP's under 6370726).",MULTIFAMILY,390052,2014-06-04 00:00:00,"{'latitude': '47.55796764', 'longitude': '-122.36264835', 'needs_recoding': False}"
6400447,1121 BIGELOW AVE N,Establish use as and construct a single family residence with attached garage per plan.,SINGLE FAMILY / DUPLEX,496797,2014-06-04 00:00:00,"{'latitude': '47.62948058', 'longitude': '-122.35209168', 'needs_recoding': False}"
6398093,2324 MINOR AVE E,"Establish use as and construct two unit townhouse (east) with surface parking, per plan.",SINGLE FAMILY / DUPLEX,452853,2014-06-04 00:00:00,"{'latitude': '47.64041617', 'longitude': '-122.32809328', 'needs_recoding': False}"
6399681,709 N 73RD ST,"Establish use as and Construct new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,288407,2014-06-04 00:00:00,"{'latitude': '47.68163497', 'longitude': '-122.34940091', 'needs_recoding': False}"
6389376,6709 MARY AVE NW,"Establish use as and construct a duplex with attached garages, and occupy, per plan.",SINGLE FAMILY / DUPLEX,399056,2014-06-04 00:00:00,"{'latitude': '47.6781157', 'longitude': '-122.37638288', 'needs_recoding': False}"
6391384,2615 NW 65TH ST,Construct one new duplex townhouse structure with surface parking on parcel B of short plat 3016268 per plan. (Demolition of existing structures tied to 6391375),SINGLE FAMILY / DUPLEX,473710,2014-06-04 00:00:00,"{'latitude': '47.67567157', 'longitude': '-122.39078656', 'needs_recoding': False}"
6361966,7122 SHINKLE PL SW,"Establish use and construct 3-unit townhouse with attached garages for unit lots 72-74, per plan. Per approved Standard Plan Permit #6333776 (Building Type #4).",MULTIFAMILY,678634,2014-06-04 00:00:00,"{'latitude': '47.53850433', 'longitude': '-122.36660083', 'needs_recoding': False}"
6389369,6705 MARY AVE NW,Establish use & construct (2) unit townhouse with attached garages per plan.,SINGLE FAMILY / DUPLEX,387051,2014-06-04 00:00:00,"{'latitude': '47.67802559', 'longitude': '-122.37637809', 'needs_recoding': False}"
6387897,1920 9TH AVE W,Establish use as and construct New Single Family Residence with attached garage/per plan.,SINGLE FAMILY / DUPLEX,273958,2014-06-04 00:00:00,"{'latitude': '47.63659785', 'longitude': '-122.368524', 'needs_recoding': False}"
